customer_id,loan_type,loan_amount,emi,default_flag,credit_score,LoanType,LoanStatus,InterestRate,TenureYears
6305,Auto,385936.72,23999.49,0,745,Personal Loan,Active,9.88,1
23843,Home,558809.27,8164.73,1,537,Business Loan,Closed,14.49,20
18346,Personal,214832.1,1554.96,1,368,Auto Loan,Active,9.59,15
5603,Personal,766551.27,3349.84,1,452,Business Loan,Closed,7.01,4
10877,Education,189074.38,4632.5,1,846,Home Loan,Closed,11.71,6
17621,Education,147910.21,19534.74,0,715,Home Loan,Active,9.78,4
297,Education,681029.29,23785.75,0,754,Home Loan,Closed,10.84,7
22275,Personal,62932.57,21435.61,0,410,Auto Loan,Active,14.54,10
12425,Auto,59028.22,9519.46,0,353,Home Loan,Active,11.28,13
10503,Personal,707179.17,16089.38,1,837,Home Loan,Closed,13.4,2
6946,Education,513904.67,22353.34,1,498,Auto Loan,Active,9.62,3
19885,Auto,996005.88,7437.99,0,649,Auto Loan,Closed,11.74,11
21660,Personal,557402.25,3503.61,1,479,Auto Loan,Active,8.12,10
15261,Personal,552691.26,23365.27,0,527,Home Loan,Closed,12.37,18
21300,Personal,437023.21,10712.05,0,595,Education Loan,Closed,12.35,11
13998,Auto,840425.92,6089.54,1,377,Auto Loan,Active,8.06,7
24626,Auto,50492.17,10503.39,0,534,Home Loan,Active,11.32,20
16494,Education,573659.04,2041.75,1,746,Home Loan,Active,8.61,11
8346,Auto,107035.64,19493.15,1,537,Business Loan,Active,13.94,16
9862,Home,805710.76,7480.84,0,838,Business Loan,Active,10.06,3
6029,Auto,492529.1,21901.57,0,801,Education Loan,Closed,8.52,19
3112,Education,881402.62,19658.79,0,723,Business Loan,Active,8.25,5
11913,Personal,255710.14,21510.45,0,753,Auto Loan,Active,14.91,7
16176,Education,775188.51,19700.73,1,794,Personal Loan,Active,12.54,19
17902,Home,716654,14333.31,0,487,Personal Loan,Active,9.05,19
11995,Auto,257008.61,14276.28,1,818,Home Loan,Closed,10.89,9
14886,Education,62216.06,23896.52,0,745,Education Loan,Closed,11.37,7
20289,Home,250614.89,20830.03,0,339,Education Loan,Active,12.8,5
3980,Home,777555.58,15948.48,1,708,Business Loan,Active,10.09,4
8368,Personal,519546.88,11562.64,0,544,Education Loan,Active,12.87,7
17953,Personal,809352.24,12406.4,0,696,Business Loan,Closed,11.46,19
3663,Home,623920.89,3701.91,0,650,Education Loan,Closed,9.28,10
12841,Home,601722.71,11485.31,0,330,Personal Loan,Active,10.52,6
19202,Home,525323.14,14789.53,0,308,Auto Loan,Closed,8.68,1
4272,Auto,392532.11,17389.15,1,394,Business Loan,Closed,7.4,12
11851,Home,630735.18,13235.16,1,840,Home Loan,Active,9.27,14
10579,Education,261800.99,19185.74,1,449,Home Loan,Closed,13.67,8
20148,Education,137108.42,15644.8,0,758,Personal Loan,Active,10.27,4
15077,Auto,875148.36,19498.27,1,677,Home Loan,Closed,12.05,2
23477,Auto,947633.4,8664.48,0,566,Education Loan,Closed,7.55,2
18171,Home,557819.88,22494.03,1,832,Home Loan,Active,13.68,12
20155,Personal,303358.04,15478.59,0,592,Home Loan,Closed,10.18,10
65,Auto,988587.81,8451.56,1,318,Auto Loan,Active,12.9,19
7500,Auto,637457.71,24843.41,1,818,Personal Loan,Active,8.84,11
18012,Home,104303.17,2125.26,0,303,Auto Loan,Closed,12.14,3
10766,Personal,921931.79,3408.82,0,423,Home Loan,Closed,10.91,20
18614,Auto,575032.37,11486.9,1,496,Auto Loan,Active,11.66,8
3652,Home,220869.29,12141.96,1,798,Education Loan,Closed,8.82,2
20042,Education,188164.8,9995.86,0,637,Personal Loan,Closed,7.72,18
6443,Auto,609061.29,11180.6,0,745,Home Loan,Closed,13.35,14
3627,Education,803506.03,7737.87,1,407,Auto Loan,Active,9.38,17
1736,Auto,840178.59,18567.26,1,526,Business Loan,Active,9.2,7
2158,Home,809989.07,18738.37,0,728,Home Loan,Active,8.7,6
14717,Auto,419513.86,13703.79,1,766,Auto Loan,Closed,11.68,17
1623,Personal,827043.64,5583.8,1,598,Auto Loan,Active,13.83,12
13507,Auto,87326.04,18828.32,0,831,Business Loan,Active,11.55,19
16380,Personal,68591.79,6572.09,1,645,Personal Loan,Closed,9.59,18
6754,Home,941620.76,4100.79,0,593,Personal Loan,Closed,9.82,14
8306,Personal,84621.32,23949.97,0,834,Personal Loan,Closed,7.21,20
21920,Education,736444.18,5551.4,1,313,Home Loan,Active,9.56,10
4630,Education,444728.17,14692.81,1,312,Education Loan,Active,14.18,6
11203,Personal,226029.8,23850.54,0,586,Auto Loan,Active,10.75,16
13872,Education,675690.31,1655.06,1,554,Auto Loan,Closed,7.84,5
6849,Home,451061.45,2638.48,0,786,Business Loan,Active,9.43,3
10156,Auto,743228.98,7205.22,1,791,Home Loan,Active,10.09,9
4712,Personal,914655.91,4685.43,1,540,Home Loan,Closed,12.51,19
11239,Education,115333.86,24825.63,0,748,Auto Loan,Active,11.85,5
18265,Home,658782.42,1048.74,0,378,Business Loan,Closed,13.13,18
15742,Auto,449387.8,4249,0,773,Home Loan,Closed,9.24,14
18841,Auto,258509.25,5073.03,1,448,Home Loan,Active,13.6,4
10011,Home,394117.05,8555.32,1,467,Education Loan,Active,14.58,7
21630,Auto,355105.95,11898.47,0,639,Home Loan,Active,10.12,13
16511,Home,648484.52,14871.84,0,351,Personal Loan,Active,12.03,20
3037,Home,642686.96,12803.66,1,467,Auto Loan,Active,10.81,19
15416,Personal,451902.25,11753.49,0,366,Personal Loan,Active,13.33,7
11361,Personal,115084.89,6698.94,0,830,Education Loan,Closed,9.71,10
7465,Auto,456845.29,22823.75,0,670,Personal Loan,Closed,7.93,4
23097,Auto,928493.69,17578.71,1,569,Education Loan,Closed,11.41,10
444,Personal,988372.2,2272.45,0,505,Personal Loan,Closed,10.68,4
23376,Auto,561436.52,5526.44,1,329,Home Loan,Active,14.06,16
9074,Education,611869.01,1428.86,0,308,Auto Loan,Closed,11.42,10
17134,Home,666361.63,3754.89,1,679,Auto Loan,Active,14.51,7
19883,Auto,413305.25,16104.42,0,669,Personal Loan,Active,8.61,5
14590,Auto,572966.76,8812.72,0,818,Education Loan,Closed,14.18,6
12798,Personal,860115.94,6446.45,0,736,Education Loan,Active,8.88,2
21846,Education,520031.97,16973.44,0,302,Business Loan,Active,7.93,2
14621,Education,266636.36,6527.03,0,317,Education Loan,Active,8.77,17
10757,Home,474065.97,14177.43,0,820,Education Loan,Active,9.69,5
22452,Personal,309945.94,16495.87,0,418,Education Loan,Active,8.93,11
15174,Education,754287.66,15421.81,1,403,Business Loan,Active,14.3,7
5676,Education,908861.52,5554.83,1,314,Personal Loan,Closed,13.41,13
8510,Home,153279.07,1944.31,0,676,Personal Loan,Active,10.74,18
17999,Education,351106.54,1573.22,1,354,Education Loan,Closed,7.66,11
11783,Education,525617.88,23345.78,1,797,Education Loan,Active,14.84,2
714,Auto,824122.84,6996.45,1,808,Home Loan,Closed,14.63,1
1236,Personal,451863.78,13875.39,0,699,Personal Loan,Active,10.46,13
6445,Personal,854896.67,3065.4,1,562,Home Loan,Closed,13.45,11
11458,Home,377710.31,13026.4,1,581,Home Loan,Active,12.72,11
21246,Personal,717906.9,24733.11,1,391,Business Loan,Closed,9.1,12
12626,Auto,714188.81,16519.34,0,361,Business Loan,Active,9.93,20
16246,Education,342385.03,15966.95,0,375,Auto Loan,Closed,10.91,16
16423,Education,699459.81,18409.84,1,807,Personal Loan,Closed,11.62,5
10207,Personal,616829.68,1873.3,1,404,Education Loan,Closed,9.27,17
5586,Personal,788230.04,12746.33,0,451,Personal Loan,Active,8.95,3
13653,Personal,194825.43,2492.67,0,385,Business Loan,Active,10.64,11
18680,Education,286079.14,12425.54,1,329,Business Loan,Active,11.35,6
4297,Education,961154.93,20181.29,0,369,Business Loan,Active,14.87,12
18044,Home,549258.91,4220.63,1,457,Business Loan,Closed,7.74,8
602,Education,304787,4597.1,0,701,Business Loan,Closed,13.28,6
2507,Personal,678498.26,14231.87,1,632,Education Loan,Active,12.65,15
11201,Education,77936.22,21832.2,0,668,Auto Loan,Active,8.49,5
5796,Personal,106978.17,7207.49,1,768,Business Loan,Closed,13.74,12
24218,Education,881861.17,11641.26,0,610,Personal Loan,Closed,11.98,12
7306,Auto,870242.21,19370.06,1,645,Education Loan,Active,7.41,5
21781,Home,972833.49,15027.76,1,491,Auto Loan,Closed,12.82,7
13901,Personal,702713.06,12605.06,1,413,Auto Loan,Active,8.63,5
15931,Home,926693.83,22734.83,0,397,Auto Loan,Active,11.73,1
8978,Education,553238.29,24138,0,740,Personal Loan,Closed,11.75,6
15583,Education,805527.86,22126.78,1,850,Personal Loan,Active,14.27,17
21901,Education,811515.3,4722.35,1,825,Personal Loan,Active,10.55,18
16036,Personal,960608.52,2351.5,0,813,Education Loan,Active,10.57,8
7924,Personal,882256.45,22945.23,1,313,Home Loan,Active,12.61,3
9364,Education,543958.61,1862.83,0,488,Business Loan,Active,9.66,4
15880,Auto,573531.49,16325.6,0,412,Auto Loan,Active,8.38,1
21330,Personal,140131.7,16326.22,0,455,Auto Loan,Closed,13.55,15
56,Personal,989871.09,22134.74,1,714,Auto Loan,Closed,10.15,10
22030,Personal,932571.94,20660.92,0,731,Business Loan,Closed,7.07,15
23790,Home,153952.2,2380.54,0,784,Business Loan,Closed,12.16,17
22069,Home,637515.38,10426.37,0,667,Business Loan,Active,10.08,11
24833,Home,269178.64,14230.22,1,777,Education Loan,Closed,14.9,18
19708,Personal,511271.81,23061.92,1,482,Education Loan,Active,11.96,17
12111,Home,71012.86,6221.58,1,464,Home Loan,Active,11.91,11
21851,Auto,839410.89,5366.56,1,651,Personal Loan,Closed,7.09,7
11659,Education,849182.89,12401.44,0,738,Education Loan,Closed,12.93,5
21144,Education,967027.25,8402.74,0,555,Home Loan,Closed,11.26,6
10196,Personal,840557.54,16994.07,1,326,Personal Loan,Active,14.91,14
18768,Home,101463.99,10804.82,0,576,Auto Loan,Active,7.22,10
11665,Auto,152194.61,5136.07,1,677,Business Loan,Closed,12.08,19
12151,Personal,939112.41,24831.68,0,626,Business Loan,Active,9.62,19
59,Auto,787955.45,24894.26,1,449,Personal Loan,Active,11.34,5
11255,Personal,378362.57,8246.31,0,779,Business Loan,Closed,13.26,19
8260,Personal,891013.07,4254.06,0,358,Home Loan,Closed,13.17,20
12917,Auto,212619.16,7891.87,1,740,Education Loan,Active,14.57,13
2985,Home,807587.07,7505.65,1,518,Business Loan,Closed,14.44,14
3753,Education,442089.84,10756.24,1,641,Business Loan,Active,10.42,10
11059,Personal,459559.65,24986.59,0,465,Auto Loan,Active,13.6,8
17761,Personal,476409.92,17506.23,0,652,Home Loan,Closed,9.12,14
18225,Education,732861.49,23842.56,0,307,Business Loan,Active,9.65,16
14838,Auto,815269.93,21793.74,0,757,Business Loan,Closed,10.5,5
22122,Home,358771.31,11960.95,0,518,Home Loan,Active,11.15,6
14363,Personal,613597.74,23595.96,1,493,Education Loan,Closed,13.99,4
18654,Education,570529.59,17149.84,1,756,Home Loan,Closed,14.01,20
8025,Home,234643.8,10595.84,1,316,Business Loan,Closed,12.85,7
8841,Home,724880.37,20659.32,0,525,Auto Loan,Active,8.58,9
11236,Home,76403.44,24655.2,0,701,Education Loan,Active,9.4,13
10395,Auto,725453.74,6294.12,0,654,Business Loan,Active,13.59,17
19354,Auto,204472.45,20177.2,1,397,Home Loan,Closed,13.36,16
1991,Home,780385.3,10679.04,0,559,Personal Loan,Active,8.85,20
11930,Home,130629.76,13625.03,1,611,Home Loan,Closed,10.1,1
23313,Auto,761555.39,23128.12,0,414,Home Loan,Active,14.96,7
1569,Auto,599179.87,2973.39,0,376,Personal Loan,Closed,14.57,20
10325,Auto,643804.72,17589.39,0,384,Home Loan,Active,8.79,9
6539,Education,215385.1,18022.15,0,416,Education Loan,Active,13.82,2
296,Personal,913114.85,23434.72,0,322,Personal Loan,Closed,11.69,10
17497,Auto,230078.52,15012.75,0,757,Auto Loan,Active,12.13,7
12482,Home,358829.25,14616.55,1,391,Auto Loan,Active,7.45,13
20182,Auto,981224.58,6249.68,0,689,Business Loan,Closed,9.03,9
17676,Home,960973.75,19872.63,0,536,Home Loan,Closed,11.99,2
13896,Home,991417.68,11156.11,0,751,Home Loan,Closed,8.42,18
1935,Home,652642.59,4783.01,0,666,Auto Loan,Active,12.52,15
24155,Home,495281.7,12626.18,0,697,Home Loan,Active,12.05,1
17311,Auto,912561.15,1270.48,0,611,Auto Loan,Active,10.69,8
14679,Education,427828.66,20386.15,0,804,Home Loan,Active,7.95,12
22243,Home,757565.63,1058.66,1,563,Business Loan,Active,8.25,15
324,Home,435369.92,11452.16,1,660,Home Loan,Active,11.39,18
12052,Home,766425.29,23253.85,1,798,Personal Loan,Active,11.94,11
23322,Auto,514413.94,8820.98,0,682,Business Loan,Active,8.98,14
19683,Education,891161.33,6389.98,1,406,Education Loan,Closed,12.4,3
20567,Auto,605493.2,5457.39,0,717,Education Loan,Closed,8.66,13
12579,Home,311625.54,19309.52,0,839,Business Loan,Closed,10.75,11
18249,Education,834877.35,6556.88,0,742,Auto Loan,Closed,14.4,11
22839,Auto,266330.67,7045.35,0,458,Home Loan,Closed,11.17,3
990,Education,639093.02,17481.18,0,605,Education Loan,Closed,7.23,19
13346,Personal,103381.9,15612.62,0,430,Auto Loan,Closed,14.38,6
8555,Personal,830941.25,11927.67,0,732,Personal Loan,Active,11.04,2
34,Auto,684911.6,11040,0,704,Education Loan,Closed,12.08,17
6642,Education,767940.56,11707.85,0,467,Home Loan,Closed,10.1,16
7042,Home,626232.9,5790.75,1,374,Business Loan,Closed,11.86,1
22847,Personal,356265.84,16791.59,1,368,Education Loan,Closed,13.42,18
23382,Auto,749400.88,8064.07,0,383,Education Loan,Closed,8.22,6
9311,Home,706366.63,21191.62,0,639,Auto Loan,Closed,9.71,10
22412,Home,782672.98,15638.13,1,591,Personal Loan,Closed,7.3,18
21183,Home,787193.93,16668.16,0,369,Home Loan,Closed,11.03,6
2003,Home,100170.22,3735.1,0,557,Auto Loan,Closed,8.13,11
1265,Education,599726.34,18405.69,1,704,Home Loan,Closed,14.94,3
16864,Auto,882048.9,17925.17,0,385,Business Loan,Closed,11.56,11
5496,Personal,166040.14,9668.16,1,677,Business Loan,Closed,8.56,4
9757,Auto,375919.1,20864.78,1,591,Business Loan,Active,12.2,19
22357,Auto,832082.74,8065.22,0,485,Auto Loan,Closed,12.65,15
5151,Home,846814.94,17316.64,0,556,Business Loan,Active,7.9,13
3979,Personal,300542.98,4407.16,0,835,Personal Loan,Closed,11.31,1
6869,Auto,882960.55,6649.4,0,714,Business Loan,Active,13.38,11
18664,Personal,997780.76,2600.43,0,581,Auto Loan,Active,10.8,15
19572,Home,531626.87,5855.31,0,789,Business Loan,Active,11.98,12
1272,Education,235463.77,14552.54,1,556,Education Loan,Active,10.22,11
7761,Education,657178.5,4730.11,1,829,Home Loan,Closed,8.08,16
4198,Education,802547.83,11216.16,1,816,Personal Loan,Closed,9.55,15
12853,Education,900728.43,9665.12,1,561,Home Loan,Active,12.41,14
1177,Auto,503697.62,6203.6,1,484,Personal Loan,Closed,14.71,11
2420,Home,541274.7,23668.52,0,383,Business Loan,Active,13.19,6
5218,Personal,258798.32,3258.06,1,541,Education Loan,Closed,7.29,2
20344,Auto,918888.83,1079.52,0,471,Business Loan,Closed,7.14,11
17349,Education,508689.55,14789.52,1,540,Education Loan,Closed,9.33,17
19679,Home,311055.34,4073.51,0,365,Business Loan,Closed,11.97,16
15711,Personal,368966.36,24965.14,0,820,Home Loan,Active,11,13
7097,Auto,206836.05,3617.63,1,739,Education Loan,Closed,9.2,2
23615,Personal,938530.8,8369.85,0,611,Personal Loan,Closed,12.3,15
13745,Home,640875.92,10460.17,1,349,Education Loan,Active,8.29,14
8266,Personal,97130.09,16424.75,1,782,Auto Loan,Active,11.7,4
4001,Personal,384721.87,4051.59,0,366,Auto Loan,Active,12.42,19
9585,Education,994011.18,21964.7,0,326,Business Loan,Closed,7.2,13
8654,Home,164280.77,18081.03,0,823,Business Loan,Active,7.7,8
19485,Home,126425.6,5638.41,1,586,Home Loan,Closed,10.06,6
12402,Home,595722.81,11933.69,1,561,Business Loan,Active,8.27,9
6049,Auto,162097.97,8409.72,0,745,Auto Loan,Closed,14.28,7
911,Auto,622166.09,20708.19,0,420,Auto Loan,Closed,13.17,14
3910,Education,176721.74,14599.13,0,595,Business Loan,Closed,13.47,3
4230,Education,96217.19,19282.45,1,476,Auto Loan,Active,8.42,6
6907,Auto,430577.2,15091.58,1,655,Business Loan,Closed,12.98,18
5290,Auto,734787.84,16115.33,0,808,Business Loan,Closed,14.81,14
18060,Education,848559.81,3935.92,0,302,Personal Loan,Closed,14.74,17
17601,Auto,700118.27,6599.59,0,482,Auto Loan,Active,14.17,1
24230,Personal,988049,14554.38,0,479,Business Loan,Active,12.17,13
16617,Home,666545.65,12015.69,1,786,Personal Loan,Closed,13.35,7
13774,Auto,597177.25,17037.35,0,534,Business Loan,Active,7.82,16
19343,Personal,372507.9,2303.6,0,418,Auto Loan,Closed,14.06,20
2614,Auto,953669.52,21883.86,1,316,Home Loan,Active,11.47,2
17837,Education,774199.92,6307.06,1,611,Personal Loan,Active,9.22,4
14113,Personal,177764.91,23506.84,0,361,Auto Loan,Active,11.24,5
23091,Personal,695023.61,17466.61,1,568,Auto Loan,Active,14.67,8
20355,Personal,377723.02,8527.7,0,745,Business Loan,Closed,10.32,4
2796,Auto,366836.31,21048.6,0,525,Personal Loan,Active,14.13,15
16306,Home,270420.36,7342.5,1,624,Education Loan,Active,10.47,4
21067,Education,730653.88,5830.71,0,393,Business Loan,Active,11.62,7
3810,Personal,884210.32,12319.9,0,704,Education Loan,Active,14.9,4
10956,Education,643026.46,10472.81,0,519,Auto Loan,Closed,8.96,12
8419,Education,466528.84,10346.88,1,535,Personal Loan,Closed,9.95,9
8357,Personal,845207.48,20196.19,1,799,Personal Loan,Closed,8.91,20
10730,Home,261383.72,18515.73,0,356,Auto Loan,Active,7.73,16
453,Education,980944.07,7282.47,0,743,Auto Loan,Closed,11.6,13
18441,Education,203815.72,17814.04,1,356,Auto Loan,Closed,8.01,3
17486,Education,194804.38,12992.18,0,693,Personal Loan,Closed,9.06,14
11163,Auto,789243.73,5195.14,0,503,Home Loan,Closed,7.11,4
18919,Home,889192.04,12814.28,1,465,Auto Loan,Active,8.72,15
3038,Education,290201.27,7024.61,0,814,Education Loan,Closed,11.18,1
258,Education,232425.31,8024.5,0,650,Education Loan,Active,8.93,14
20588,Education,565479.33,6886.03,1,514,Auto Loan,Active,12.99,12
3247,Personal,130364.63,15882.76,1,732,Auto Loan,Active,15,14
6980,Home,140445.04,1727.3,1,648,Home Loan,Closed,14.58,11
17925,Home,695714.26,1885.1,1,606,Auto Loan,Closed,12.41,17
14691,Personal,232625.82,3354.14,0,594,Home Loan,Active,10.77,13
13822,Personal,198557.01,19335.26,1,361,Personal Loan,Closed,14.14,5
10736,Home,282302.86,15048.23,0,553,Home Loan,Closed,14.28,2
3915,Personal,696489.93,6156.09,0,437,Personal Loan,Closed,11.23,8
8244,Auto,75379.71,3399.28,1,323,Home Loan,Closed,10.17,8
22086,Personal,935458.05,14415.21,1,339,Business Loan,Closed,10.54,4
11804,Education,462097.95,15684.68,0,630,Business Loan,Active,9.2,16
4982,Auto,802734.96,7723.99,1,666,Personal Loan,Closed,10.22,14
18975,Personal,926205.98,5057.88,0,375,Auto Loan,Closed,12.26,18
4527,Auto,651127.2,19467.21,1,359,Education Loan,Active,10.15,11
2179,Personal,963301.84,23568.37,1,824,Home Loan,Closed,14.95,9
6811,Education,714040.91,17955.61,0,520,Education Loan,Active,9.93,20
907,Education,54380.71,24946.29,0,492,Home Loan,Closed,11.52,19
643,Home,566873.92,19170.76,0,470,Home Loan,Closed,8.22,9
18901,Home,821148.85,10587.52,1,516,Personal Loan,Closed,9.66,11
19024,Education,317394.11,11797.58,1,683,Education Loan,Closed,9.16,20
754,Education,311737.96,23346.68,1,413,Home Loan,Closed,10.49,13
18341,Auto,311673.28,11820.43,0,551,Education Loan,Closed,11.35,15
1244,Home,226805.21,3402.01,0,850,Business Loan,Active,8.74,1
2951,Education,286705.7,18800.4,1,427,Business Loan,Active,9.79,8
1936,Education,874597.23,23522.72,0,342,Personal Loan,Closed,10.67,11
9180,Auto,741381.22,2697.58,1,808,Business Loan,Closed,8.07,19
24757,Personal,681689.86,1805.36,1,791,Auto Loan,Active,7.6,12
1897,Education,638984.34,15487.49,0,839,Personal Loan,Active,14.76,10
9762,Home,999161.33,23094.49,1,639,Business Loan,Closed,10.16,10
18923,Home,268397.04,13061.43,0,653,Personal Loan,Closed,8.48,13
9112,Home,349261.15,17460.91,1,696,Home Loan,Active,14.18,10
10922,Home,862301.93,14904.44,1,615,Personal Loan,Closed,10.1,8
19795,Education,743815.27,3494.93,0,627,Business Loan,Closed,7.85,14
5893,Auto,719130.64,6359.66,1,775,Auto Loan,Active,10.15,14
14902,Personal,276338.67,8977.35,1,741,Auto Loan,Active,11.85,9
8469,Personal,135356.03,6524.48,0,742,Home Loan,Active,11.81,8
5175,Education,579404.15,5961.52,1,396,Business Loan,Active,10.23,4
14947,Personal,768478.24,5846.62,0,773,Education Loan,Closed,7.59,6
23431,Auto,836368.83,2923.4,0,346,Home Loan,Active,9.42,2
11934,Education,421459.44,20332.9,1,843,Personal Loan,Closed,13.07,3
23194,Education,303799.5,17263.2,1,604,Education Loan,Closed,14.17,10
20935,Home,434447.96,2824.76,1,784,Personal Loan,Closed,14.65,11
5865,Personal,796167.87,21123.22,1,506,Business Loan,Active,11.23,1
2098,Education,181731.17,11598.02,1,462,Education Loan,Active,13.76,5
4,Education,810664.27,24154.26,0,539,Education Loan,Closed,14.94,16
